,image_file,seen_data_numeric,size_used,closing_ssd,closing_eng,otsu_ssd,otsu_eng,gaus_ssd,gaus_eng,thresh_eng,thresh_ssd
0,['.\\sipaimages\\3\\14.jpg'],13.04,167,1504,1304,13.04,13.04,134,1304,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,167,0,2,414,,,,,4.0
0,['.\\sipaimages\\3\\16.jpg'],13.04,167,1804,1304,134,304,14,1304,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,167,13.9,1303,13.03,13.03,,,13.03,13.03
0,['.\\sipaimages\\3\\18.jpg'],30.23,167,14,30.23,31.13,0,,,3023.0,41.03
0,['.\\sipaimages\\3\\19.jpg'],3.76,167,3.76,376,3.1,310,,,316.0,3.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,167,1,31,31,1,['119149.64666.1018'],3031,31.0,31.0
0,['.\\sipaimages\\3\\20.jpg'],30.23,167,411,0,8001011002.1,3000,1677771,3,,11.0
0,['.\\sipaimages\\3\\21.jpg'],33.99,167,9,1390,19,190,11,10,190.0,19.0
0,['.\\sipaimages\\3\\22.jpg'],3.75,167,1,3,3.19,315,,,375.0,39.0
0,['.\\sipaimages\\3\\23.jpg'],30.23,167,30.01,30.2,10.21,0.22,1.1,304,30.22,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,167,1.4,0.24,114,0,114,4,301245.0,3011400000000.0
0,['.\\sipaimages\\3\\25.jpg'],33.99,167,9,9,3.9,1,,,1.0,3.9
0,['.\\sipaimages\\3\\26.jpg'],3.75,167,315,375,,,,,30.0,119.0
0,['.\\sipaimages\\3\\3.jpg'],13.04,167,13.14,1304,13.14,1304,1444,130,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,167,,,,,['13.05.'],13.05,,116.0
0,['.\\sipaimages\\3\\5.jpg'],30.3,167,0.0,30,130,3,['1190113191911108614621'],30301339381,30.0,11.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,167,14,14,,,7777413.041177778,1304,13.04,13.04
0,['.\\sipaimages\\3\\7.jpg'],13.04,167,13.04,1304,,,14,1304,13.04,134.0
0,['.\\sipaimages\\3\\8.jpg'],30.31,167,1,3,31,0,3091115.5977795413,3013116959.985,31.0,1.0
0,['.\\sipaimages\\3\\9.jpg'],13.04,167,104,1304,134,130,134,1304,,114.0
0,['.\\sipaimages\\3\\1.jpg'],30.31,168,31,31,,,['11919193.93141.00064691.1044'],303119393,3.0,31.0
0,['.\\sipaimages\\3\\10.jpg'],13.05,168,135,1305,,,,,1305.0,1106.0
0,['.\\sipaimages\\3\\11.jpg'],20.59,168,11,5,15,5,20.591100003196,20591635998,5.0,14.0
0,['.\\sipaimages\\3\\12.jpg'],13.05,168,1808,1305,1308,1305,1306,1305,13.05,13.09
0,['.\\sipaimages\\3\\13.jpg'],30.31,168,4,303,1,3,,,30.31,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,168,1504,1304,134,13.04,194,1304,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,168,11,,4144,,,,,44.0
0,['.\\sipaimages\\3\\16.jpg'],13.04,168,184,1304,13.04,1304,14,130,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,168,13.9,1303,13.03,13.03,134,1303,13.03,13.03
0,['.\\sipaimages\\3\\18.jpg'],30.23,168,14,30.23,31.13,0,0,0,30.23,11.23
0,['.\\sipaimages\\3\\19.jpg'],3.76,168,3.76,376,3.1,376,,,370.0,3.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,168,1,31,,,['1111193.999.00619'],303118399399,31.0,31.0
0,['.\\sipaimages\\3\\20.jpg'],30.23,168,11,0,34188801614155.1,330,30.99111111111414,3023588,,11.0
0,['.\\sipaimages\\3\\21.jpg'],33.99,168,34.91,390,19,1390,19,10,1390.0,9.0
0,['.\\sipaimages\\3\\22.jpg'],3.75,168,1,3,1,38,,,3.0,1.0
0,['.\\sipaimages\\3\\23.jpg'],30.23,168,30.01,3022,10.11,3022,1.1,0.4,10.22,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,168,1.44,24,114,0,114,24,,11.14
0,['.\\sipaimages\\3\\25.jpg'],33.99,168,9,,,,,,39.0,3.9
0,['.\\sipaimages\\3\\26.jpg'],3.75,168,15,375,,,,,,119.0
0,['.\\sipaimages\\3\\3.jpg'],13.04,168,13.14,1304,13.14,1304,1444,13.04,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,168,,,,,13.0511797,13105,,115.0
0,['.\\sipaimages\\3\\5.jpg'],30.3,168,0,30,30,3,30.30119061429101,30308,3.0,11.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,168,14,14,124,104,102319,,130.0,14.0
0,['.\\sipaimages\\3\\7.jpg'],13.04,168,13.04,1304,,,,,13.04,134.0
0,['.\\sipaimages\\3\\8.jpg'],30.31,168,1,31,,,30119.6149,30310,31.0,1.0
0,['.\\sipaimages\\3\\9.jpg'],13.04,168,1804,1304,134,1304,11,1304,1304.0,1804.0
0,['.\\sipaimages\\3\\1.jpg'],30.31,169,31,31,31,0,['90919193.939.1.90861146661.044'],30311939301,3.0,30.31
0,['.\\sipaimages\\3\\10.jpg'],13.05,169,145,1305,,,,,1305.0,1106.0
0,['.\\sipaimages\\3\\11.jpg'],20.59,169,11,5,14,5,2.011991111771066e+20,201591595979,5.0,1.0
0,['.\\sipaimages\\3\\12.jpg'],13.05,169,1508,1305,1308,1305,1305,1305,13.05,13.09
0,['.\\sipaimages\\3\\13.jpg'],30.31,169,4,3,1,3,,,30.3,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,169,104,1304,13.04,13.04,194,1304,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,169,111,0,4,,,,,44.0
0,['.\\sipaimages\\3\\16.jpg'],13.04,169,184,1304,104,1304,1,1304,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,169,13.9,1303,13.03,13.03,13,303,13.03,13.3
0,['.\\sipaimages\\3\\18.jpg'],30.23,169,1,23,31.13,0,9.1,2,2.0,11.3
0,['.\\sipaimages\\3\\19.jpg'],3.76,169,3.76,376,3.1,376,,,376.0,3.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,169,1,31,31,1,['11911193.9974.1.006116691.1014'],3031193999,3.0,31.0
0,['.\\sipaimages\\3\\20.jpg'],30.23,169,411,2,30.91114006641952,30230,10757,['30..23'],,141.0
0,['.\\sipaimages\\3\\21.jpg'],33.99,169,33.91,30,9,300,11,10,1300.0,9.0
0,['.\\sipaimages\\3\\22.jpg'],3.75,169,1,37,1,3,,,37.0,1.0
0,['.\\sipaimages\\3\\23.jpg'],30.23,169,30.01,3022,10.11,3022,1.1,4,3022.0,10.07
0,['.\\sipaimages\\3\\24.jpg'],30.24,169,1.44,24,11.14,,114,4,3012419.0,10114000000001.0
0,['.\\sipaimages\\3\\25.jpg'],33.99,169,3,3,,,,,1.0,3.0
0,['.\\sipaimages\\3\\26.jpg'],3.75,169,15,375,,,,,30.0,31.0
0,['.\\sipaimages\\3\\3.jpg'],13.04,169,13.14,1304,13.14,1304,1144,13.04,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,169,,,,,['13.059111116.106.1.614681104'],13059,145.0,118.0
0,['.\\sipaimages\\3\\5.jpg'],30.3,169,30,3,30,3,30.301116919111145,3030136335990,3.0,30.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,169,14,130,,,17777777713.0441,1304,1.0,14.0
0,['.\\sipaimages\\3\\7.jpg'],13.04,169,13.04,1304,,,,,13.04,134.0
0,['.\\sipaimages\\3\\8.jpg'],30.31,169,1,31,31,1,['30.311153.9999.1.4961191.01'],30311539998.0,31.0,1.0
0,['.\\sipaimages\\3\\9.jpg'],13.04,169,104,1304,134,130,11,1304,1304.0,1804.0
0,['.\\sipaimages\\3\\1.jpg'],30.31,170,31,31,,,11911199.900106177,3031193.9,3.0,1111.0
0,['.\\sipaimages\\3\\10.jpg'],13.05,170,145,1305,,,,,13.05,119.0
0,['.\\sipaimages\\3\\11.jpg'],20.59,170,14,5,14,5,201594199.1146617,2015909,5.0,11.0
0,['.\\sipaimages\\3\\12.jpg'],13.05,170,1808,1305,1308,1305,13.8,1308,13.05,13.09
0,['.\\sipaimages\\3\\13.jpg'],30.31,170,4,303,1,31,,,3031.0,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,170,1504,1304,13.04,13.04,134,1304,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,170,111,0,14,,,,,414.0
0,['.\\sipaimages\\3\\16.jpg'],13.04,170,184,1304,104,1304,14,1304,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,170,13.9,1303,13.03,13.03,1349,1303,13.03,13.03
0,['.\\sipaimages\\3\\18.jpg'],30.23,170,1,23,31.13,0,9.1,0,0.23,31.11
0,['.\\sipaimages\\3\\19.jpg'],3.76,170,3.79,376,3.1,376,110,,310.0,3.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,170,1,31,31,3,301913.99111116666,3031193.999,3.0,31.0
0,['.\\sipaimages\\3\\20.jpg'],30.23,170,411,0,['30.211884112193.02'],302310,116576771,3,,141.0
0,['.\\sipaimages\\3\\21.jpg'],33.99,170,33.91,3.0,14.1,390,11,100,390.0,14.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,170,1,3,3.19,308,,,37.0,1.0
0,['.\\sipaimages\\3\\23.jpg'],30.23,170,30.01,30.22,10.11,0.22,1.0,4,3022.0,4.0
0,['.\\sipaimages\\3\\24.jpg'],30.24,170,1.4,3.4,11.14,0,114,24,4.0,11.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,170,9,,,,,,39.0,3.0
0,['.\\sipaimages\\3\\26.jpg'],3.75,170,15,375,,,,,,119.0
0,['.\\sipaimages\\3\\3.jpg'],13.04,170,13.14,1304,13.14,1304,1444,13.04,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,170,,,,,['119594177777777705011'],191,,115.0
0,['.\\sipaimages\\3\\5.jpg'],30.3,170,0.0,30,130,3,1190110119.6469,30301505999990,3.0,30.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,170,14,,14,,13044417777710.08,1304,13.04,13.4
0,['.\\sipaimages\\3\\7.jpg'],13.04,170,13.04,1304,,,,,13.04,154.0
0,['.\\sipaimages\\3\\8.jpg'],30.31,170,1,31,31,1,['309113941777777100611691044'],3013100,31.0,1.0
0,['.\\sipaimages\\3\\9.jpg'],13.04,170,1804,1304,13.04,1304,14,130,1304.0,1304.0
0,['.\\sipaimages\\3\\1.jpg'],30.31,171,31,31,,,['1111807777777140661460'],3031.99,3.0,31.0
0,['.\\sipaimages\\3\\10.jpg'],13.05,171,146,1305,,,,,1305.0,1106.0
0,['.\\sipaimages\\3\\11.jpg'],20.59,171,1,5,59,5,20141113.777704608,205916199598.0,5.0,14.0
0,['.\\sipaimages\\3\\12.jpg'],13.05,171,1808,1305,1308,130,1305,13.05,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,171,1,3031,30,303,,,30.31,11.0
0,['.\\sipaimages\\3\\14.jpg'],13.04,171,104,1304,13.04,13.04,13.4,1304,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,171,111,0,4144,,,,,44.0
0,['.\\sipaimages\\3\\16.jpg'],13.04,171,184,1304,104,1304,14,1304,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,171,13.9,1303,13.03,13.03,,,13.03,13.03
0,['.\\sipaimages\\3\\18.jpg'],30.23,171,11,23,31.13,1,1,,23.0,16.0
0,['.\\sipaimages\\3\\19.jpg'],3.76,171,3.76,376,3.1,370,110,376,370.0,3.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,171,1,31,,,['119117117061146681..010'],3031,3.0,31.0
0,['.\\sipaimages\\3\\20.jpg'],30.23,171,411,0,['30.21110004419199.0.1'],30231109,141,2,,11.0
0,['.\\sipaimages\\3\\21.jpg'],33.99,171,9,1390,9,1300,11,100,390.0,9.0
0,['.\\sipaimages\\3\\22.jpg'],3.75,171,1,3,1,38,,,3.0,1.0
0,['.\\sipaimages\\3\\23.jpg'],30.23,171,30.01,3022,10.11,3022,11.0,304,30.22,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,171,1.4,3.4,11.44,0,114,24,,11.14
0,['.\\sipaimages\\3\\25.jpg'],33.99,171,9,,1,39,,,3.0,3.0
0,['.\\sipaimages\\3\\26.jpg'],3.75,171,315,375,,,,,30.0,31.0
0,['.\\sipaimages\\3\\3.jpg'],13.04,171,13.14,1304,13.14,1304,1444,1304,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,171,,,,,['13.059121466110411163.5'],13059599,145.0,118.0
0,['.\\sipaimages\\3\\5.jpg'],30.3,171,0.0,30,130,3,['30.301119979.1.40661449117016'],3030195959911,3.0,30.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,171,14,1,144,1,['13.041193139761.01.1.99'],13041,1.0,14.0
0,['.\\sipaimages\\3\\7.jpg'],13.04,171,13.04,1304,,,,,13.04,134.0
0,['.\\sipaimages\\3\\8.jpg'],30.31,171,1,31,31,1,['11111193919777777786166110'],3031153990,31.0,31.0
0,['.\\sipaimages\\3\\9.jpg'],13.04,171,1804,1304,134,1304,14,1304,1304.0,1804.0
0,['.\\sipaimages\\3\\1.jpg'],30.31,172,1,31,31,0,30.31114190661411,30315959959,3.0,31.0
0,['.\\sipaimages\\3\\10.jpg'],13.05,172,146,1305,,,,,13.05,119.0
0,['.\\sipaimages\\3\\11.jpg'],20.59,172,1,5,14,5,201591110046616101,2059599933,5.0,14.0
0,['.\\sipaimages\\3\\12.jpg'],13.05,172,1808,1305,1308,1305,13.06,1305,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,172,0.1,3,1,31,,,30.31,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,172,104,1304,13.04,13.04,14,130,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,172,0,32,144,,,,,414.0
0,['.\\sipaimages\\3\\16.jpg'],13.04,172,184,1304,1804,1304,14,1304,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,172,13.9,1303,13.03,13.03,143,1303,13.03,13.03
0,['.\\sipaimages\\3\\18.jpg'],30.23,172,11,23,31.13,0,0,3,23.0,16.0
0,['.\\sipaimages\\3\\19.jpg'],3.76,172,3.76,376,3.1,370,,,310.0,4.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,172,0.1,31,31,1,['30.311193499119.1.0612101'],30311933599,3.0,131.0
0,['.\\sipaimages\\3\\20.jpg'],30.23,172,411,2,['30.9119189804104.91410902.1'],302310,30.99011141421471,30123,,121.0
0,['.\\sipaimages\\3\\21.jpg'],33.99,172,9,1390,9,1390,140,10,390.0,9.0
0,['.\\sipaimages\\3\\22.jpg'],3.75,172,1,3,1,3,,,318.0,3.19
0,['.\\sipaimages\\3\\23.jpg'],30.23,172,30.01,3022,40.11,30.22,11.0,4,30.22,10.21
0,['.\\sipaimages\\3\\24.jpg'],30.24,172,1.4,0.24,11.4,4,114,1024,4.0,11.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,172,9,,,,,,39.0,93.9
0,['.\\sipaimages\\3\\26.jpg'],3.75,172,315,375,,,,,305.0,11.0
0,['.\\sipaimages\\3\\3.jpg'],13.04,172,13.14,1304,13.14,1304,144,13.04,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,172,,,,,130995491013111,131051,1315.0,118.0
0,['.\\sipaimages\\3\\5.jpg'],30.3,172,0,30,30,3,11901149.591141611,3030159.595991,30.0,11.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,172,14,,144,1,['7777772131149147777776.1.4714631101'],13104,1.0,14.0
0,['.\\sipaimages\\3\\7.jpg'],13.04,172,13.04,1304,,,,,13.04,1504.0
0,['.\\sipaimages\\3\\8.jpg'],30.31,172,1,3,1,3,['111111117777777140611191101'],30311538353,31.0,31.0
0,['.\\sipaimages\\3\\9.jpg'],13.04,172,1804,1304,134,130,134,1304,1304.0,1804.0
0,['.\\sipaimages\\3\\1.jpg'],30.31,173,31,31,,,30919140661680,30319,3.0,31.0
0,['.\\sipaimages\\3\\10.jpg'],13.05,173,145,1305,,,,,1305.0,1106.0
0,['.\\sipaimages\\3\\11.jpg'],20.59,173,1,5,,,['20115911194977.1.311469110'],20159159,5.0,14.0
0,['.\\sipaimages\\3\\12.jpg'],13.05,173,1808,1305,1308,1305,1406,1305,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,173,0.3,3,1,31,,,30.31,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,173,1504,1304,134,13.04,134,1304,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,173,4,302,4,,,,,9.44
0,['.\\sipaimages\\3\\16.jpg'],13.04,173,184,1304,134,1304,14,1304,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,173,13.9,1303,13.0,13.03,13,1303,13.03,13.3
0,['.\\sipaimages\\3\\18.jpg'],30.23,173,11,23,31.13,0,1.1,3,23.0,31.11
0,['.\\sipaimages\\3\\19.jpg'],3.76,173,3.76,376,3.1,3.1,,,316.0,3.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,173,1,31,,,['309111994999146111466117046'],3031.195489,31.0,31.0
0,['.\\sipaimages\\3\\20.jpg'],30.23,173,411,2,30.3719465166919,3023,1775,['30.23.'],,121.0
0,['.\\sipaimages\\3\\21.jpg'],33.99,173,9,1390,34.1,390,1141,10,39.0,34.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,173,1,3,1,3,,,3.0,11.0
0,['.\\sipaimages\\3\\23.jpg'],30.23,173,30.01,3022,10.11,30.22,1.0,4,30.22,10.07
0,['.\\sipaimages\\3\\24.jpg'],30.24,173,1.4,0.24,11.44,,114,24,,11.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,173,9,,,,,,,
0,['.\\sipaimages\\3\\26.jpg'],3.75,173,15,375,,,,,,119.0
0,['.\\sipaimages\\3\\3.jpg'],13.04,173,13.14,1304,13.14,1304,1444,13.04,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,173,,,,,197757,19,,115.0
0,['.\\sipaimages\\3\\5.jpg'],30.3,173,30,3,30,3,119011591911461601,3030153.99598,30.0,11.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,173,14,,1244,104,['7777720713.044991277770.1.9414221101'],13040,13.04,13.04
0,['.\\sipaimages\\3\\7.jpg'],13.04,173,13.04,1304,,,,,13.04,1504.0
0,['.\\sipaimages\\3\\8.jpg'],30.31,173,1,3,31,0,['30.3119494611.04'],3031,31.0,1.0
0,['.\\sipaimages\\3\\9.jpg'],13.04,173,1804,1304,13.04,1304,14,130,1304.0,1804.0
0,['.\\sipaimages\\3\\1.jpg'],30.31,174,31,31,,,1110149091614291.0,3013198,3.0,31.0
0,['.\\sipaimages\\3\\10.jpg'],13.05,174,145,1305,,,,,1305.0,1106.0
0,['.\\sipaimages\\3\\11.jpg'],20.59,174,1,5,59,5,['2011591144177777140611104'],2059,5.0,14.0
0,['.\\sipaimages\\3\\12.jpg'],13.05,174,1808,1305,1308,1305,1308,130,13.05,13.09
0,['.\\sipaimages\\3\\13.jpg'],30.31,174,4,303,30.0,303,,,30.31,11.0
0,['.\\sipaimages\\3\\14.jpg'],13.04,174,1504,1304,13.04,13.04,,,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,174,11,0,4,,,,,4144.0
0,['.\\sipaimages\\3\\16.jpg'],13.04,174,1804,1304,1304,1304,14,1304,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,174,13.9,1303,13.03,13.03,134,1303,13.03,13.03
0,['.\\sipaimages\\3\\18.jpg'],30.23,174,11.3,23,31.13,0,0,0,3023.0,31.11
0,['.\\sipaimages\\3\\19.jpg'],3.76,174,3.76,376,3.1,376,,,376.0,3.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,174,1,31,31,0,30.311199977777797,30311595999110,3.0,31.0
0,['.\\sipaimages\\3\\20.jpg'],30.23,174,411,0,911021111,0,30.2491140111,30230,,141.0
0,['.\\sipaimages\\3\\21.jpg'],33.99,174,9,1390,9,1390,140,1300,390.0,9.0
0,['.\\sipaimages\\3\\22.jpg'],3.75,174,1,3,1,38,,,3.0,1.0
0,['.\\sipaimages\\3\\23.jpg'],30.23,174,30.01,30.22,4,3022,11.4,2,3022.0,10.07
0,['.\\sipaimages\\3\\24.jpg'],30.24,174,1.4,0.24,11.14,0,,,0.0,11.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,174,9,3,,,,,39.0,1.0
0,['.\\sipaimages\\3\\26.jpg'],3.75,174,15,375,,,,,30.0,31.0
0,['.\\sipaimages\\3\\3.jpg'],13.04,174,13.14,1304,13.14,1304,1444,1304,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,174,,,,,['13.051111116.36.1.961402104'],13059,145.0,118.0
0,['.\\sipaimages\\3\\5.jpg'],30.3,174,0.0,30,,,['111130115411611460690'],['3030199..'],30.0,11.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,174,14,130,144,1,['77777772413.0401.1.41'],130410,13.04,13.04
0,['.\\sipaimages\\3\\7.jpg'],13.04,174,13.04,1304,,,,,13.04,134.0
0,['.\\sipaimages\\3\\8.jpg'],30.31,174,1,3,31,0,1191115911109.611,30131155498,31.0,31.0
0,['.\\sipaimages\\3\\9.jpg'],13.04,174,1804,1304,13.04,1304,1314,1304,1304.0,1304.0
0,['.\\sipaimages\\3\\1.jpg'],30.31,175,31,31,,,['11117771441.19614691..018'],3031,3.0,31.0
0,['.\\sipaimages\\3\\10.jpg'],13.05,175,136,1305,,,,,1305.0,1106.0
0,['.\\sipaimages\\3\\11.jpg'],20.59,175,11,5,54,25,['2011991149.1777..0861146911701'],20590,5.0,14.0
0,['.\\sipaimages\\3\\12.jpg'],13.05,175,1808,1305,1305,13.05,140,1308,13.05,13.09
0,['.\\sipaimages\\3\\13.jpg'],30.31,175,4,303,1,31,,,30.31,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,175,1504,1304,13.04,13.04,194,1804,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,175,111,0,14,,,,,14.0
0,['.\\sipaimages\\3\\16.jpg'],13.04,175,1804,1304,184,1304,14,13.04,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,175,13.9,1303,13.03,13.03,103,1303,13.03,13.03
0,['.\\sipaimages\\3\\18.jpg'],30.23,175,1,23,31.13,1,0.1,0,0.23,16.0
0,['.\\sipaimages\\3\\19.jpg'],3.76,175,3.76,376,3.1,316,,,316.0,3.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,175,1,3031,,,['30111099.749008611491.7048'],30311959,3.0,31.0
0,['.\\sipaimages\\3\\20.jpg'],30.23,175,411,0,['80.01..97061106015.1'],,1,3,,1.0
0,['.\\sipaimages\\3\\21.jpg'],33.99,175,30.91,3.0,9,190,111,10,190.0,9.0
0,['.\\sipaimages\\3\\22.jpg'],3.75,175,1,3,1,38,,,3.0,319.0
0,['.\\sipaimages\\3\\23.jpg'],30.23,175,4,3022,4,3022,11.4,2,3022.0,10.07
0,['.\\sipaimages\\3\\24.jpg'],30.24,175,1.4,3.4,11.44,24,114,24,24.0,11.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,175,9,,3.9,1,11,,1.0,3.0
0,['.\\sipaimages\\3\\26.jpg'],3.75,175,15,375,119,30,,,38.0,61.0
0,['.\\sipaimages\\3\\3.jpg'],13.04,175,13.14,1304,13.14,1304,1444,1304,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,175,,,,,['1111533347176..919616691041'],1,135.0,115.0
0,['.\\sipaimages\\3\\5.jpg'],30.3,175,0.0,30,,,['30.301154919..110661661104'],3030153935,30.0,11.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,175,14,,144,1,['77777777213.0494177770.09146668110'],1310410,1.0,1.0
0,['.\\sipaimages\\3\\7.jpg'],13.04,175,13.04,1304,,,14,1304,13.04,144.0
0,['.\\sipaimages\\3\\8.jpg'],30.31,175,1,31,,,111311159.991041,301311598986,31.0,1.0
0,['.\\sipaimages\\3\\9.jpg'],13.04,175,1804,1304,13.04,1304,14,1304,1304.0,1804.0
0,['.\\sipaimages\\3\\1.jpg'],30.31,176,31,31,,,11190141614491101,3031,3.0,31.0
0,['.\\sipaimages\\3\\10.jpg'],13.05,176,136,1305,,,,,1305.0,1106.0
0,['.\\sipaimages\\3\\11.jpg'],20.59,176,11,5,14,5,['201139111700..0961446491..014'],201159,5.0,14.0
0,['.\\sipaimages\\3\\12.jpg'],13.05,176,1808,1305,1308,130,140,1305,13.05,13.09
0,['.\\sipaimages\\3\\13.jpg'],30.31,176,4,303,1,31,,,3031.0,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,176,1504,1304,1304,13.04,134,1304,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,176,111,0,14,,1,21,,44.0
0,['.\\sipaimages\\3\\16.jpg'],13.04,176,1804,1304,184,1304,13.04,13.04,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,176,13.9,1303,139,1303,143,1303,13.03,13.03
0,['.\\sipaimages\\3\\18.jpg'],30.23,176,14,30.23,11.13,1,1.1,0,30.23,30.11
0,['.\\sipaimages\\3\\19.jpg'],3.76,176,3.76,376,3.1,376,,,376.0,3.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,176,1,31,31,1,30111141129104,303151505991,3.0,31.0
0,['.\\sipaimages\\3\\20.jpg'],30.23,176,11,0,['30.3110.111193.0027'],3023.0,30.49111914414412,3023,,141.0
0,['.\\sipaimages\\3\\21.jpg'],33.99,176,33.91,30,31.1,390,,,1390.0,9.0
0,['.\\sipaimages\\3\\22.jpg'],3.75,176,1,3,1,3,,,375.0,9.0
0,['.\\sipaimages\\3\\23.jpg'],30.23,176,4,3022,4,3022,11.0,4,3022.0,4.0
0,['.\\sipaimages\\3\\24.jpg'],30.24,176,1.4,3.4,11.14,0,114,24,,11.14
0,['.\\sipaimages\\3\\25.jpg'],33.99,176,9,3,3,3,11,19,1.0,3.9
0,['.\\sipaimages\\3\\26.jpg'],3.75,176,315,375,,,,,30.0,11.0
0,['.\\sipaimages\\3\\3.jpg'],13.04,176,13.14,1304,13.14,1304,1444,1304,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,176,,,,,['13.051111809..479616691.1041'],13059110,13.05,113.09
0,['.\\sipaimages\\3\\5.jpg'],30.3,176,1,30,30,3,119011941777779.1,30309906,30.0,1.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,176,14,,144,1304,['77772413.0419107506..99146691101'],13041,13.04,13.04
0,['.\\sipaimages\\3\\7.jpg'],13.04,176,13.04,1304,,,14,1304,13.04,154.0
0,['.\\sipaimages\\3\\8.jpg'],30.31,176,1,31,,,1111149.9917419667,303114999,31.0,31.0
0,['.\\sipaimages\\3\\9.jpg'],13.04,176,1804,1304,13.04,1304,134,1304,1304.0,1804.0
0,['.\\sipaimages\\3\\1.jpg'],30.31,177,31,31,,,11140141001015,3031,31.0,31.0
0,['.\\sipaimages\\3\\10.jpg'],13.05,177,135,1305,,,,,13.05,119.0
0,['.\\sipaimages\\3\\11.jpg'],20.59,177,11,5,54,5,2011991017.1046145,205978,5.0,14.0
0,['.\\sipaimages\\3\\12.jpg'],13.05,177,1808,1305,1308,130,140,1305,13.05,13.09
