,image_file,seen_data_numeric,size_used,closing_ssd,closing_eng,mro_ssd,mro_eng
0,['./sipaimages/2/22424_20220321170235.jpg'],678,113,,,13111,578
0,['./sipaimages/2/22424_20220321170627.jpg'],678,113,,,678,6578
0,['./sipaimages/2/22424_20220321170921.jpg'],678,113,,,678,578
0,['./sipaimages/2/22424_20220321171209.jpg'],678,113,,,678,618
0,['./sipaimages/2/22424_20220321172831.jpg'],678,113,,,1211151,678
0,['./sipaimages/2/22425_20220321172929.jpg'],678,113,,,1511151,678
0,['./sipaimages/2/22425_20220321174624.jpg'],678,113,,,678,678
0,['./sipaimages/2/22425_20220321174637.jpg'],678,113,,,15751,578
0,['./sipaimages/2/22425_20220321174747.jpg'],678,113,,,15115,
0,['./sipaimages/2/22425_20220321175027.jpg'],678,113,,,678,578
0,['./sipaimages/2/22425_20220321175511.jpg'],678,113,,,678,678
0,['./sipaimages/2/22425_20220321175556.jpg'],678,113,,,578,8
0,['./sipaimages/2/22425_20220321175706.jpg'],678,113,,,678,578
0,['./sipaimages/2/22425_20220321175832.jpg'],['17:58:29'],113,,,1758.29,5829
0,['./sipaimages/2/22426_20220322102942.jpg'],5678,113,,,4111,['..']
0,['./sipaimages/2/22427_20220321125959.jpg'],1234,113,,,,
0,['./sipaimages/2/22427_20220322105451.jpg'],5679,113,44,,5679,5619
0,['./sipaimages/2/22428_20220322113154.jpg'],5679,113,,,5679,679
0,['./sipaimages/2/22429_20220321135659.jpg'],4321,113,9,,6,
0,['./sipaimages/2/22429_20220321135734.jpg'],4321,113,,,42211,
0,['./sipaimages/2/22429_20220322102919.jpg'],5678,113,,,63161,578
0,['./sipaimages/2/22429_20220322114825.jpg'],5679,113,,,9677,
0,['./sipaimages/2/22430_20220322115422.jpg'],5679,113,,,,
0,['./sipaimages/2/22430_20220322120924.jpg'],5679,113,,,,
0,['./sipaimages/2/22431_20220321173021.jpg'],678,113,,,1511151,8
0,['./sipaimages/2/22431_20220321173649.jpg'],678,113,,,1111151,
0,['./sipaimages/2/22431_20220322130331.jpg'],4567,113,,,4816.7,['.']
0,['./sipaimages/2/22431_20220322130602.jpg'],4567,113,,,,
0,['./sipaimages/2/22431_20220322130947.jpg'],4567,113,,,31,
0,['./sipaimages/2/22431_20220322132037.jpg'],4567,113,,,3,
0,['./sipaimages/2/22432_20220321171245.jpg'],678,113,,,1511151,678
0,['./sipaimages/2/22432_20220321171537.jpg'],678,113,,,131151,678
0,['./sipaimages/2/22432_20220321171700.jpg'],678,113,,,578,8
0,['./sipaimages/2/22432_20220321171847.jpg'],678,113,,,678,678
0,['./sipaimages/2/22432_20220321172236.jpg'],678,113,,,678,578
0,['./sipaimages/2/22432_20220321172302.jpg'],678,113,,,678,8
0,['./sipaimages/2/22432_20220321172428.jpg'],678,113,,,678,
0,['./sipaimages/2/22432_20220321172547.jpg'],678,113,,,1211131,8
0,['./sipaimages/2/22432_20220322132716.jpg'],3456,113,,,,
0,['./sipaimages/2/22432_20220322133052.jpg'],2456,113,,,124561,2456
0,['./sipaimages/2/22432_20220322162557.jpg'],2456,113,,,2456,2456
0,['./sipaimages/2/22432_20220322162630.jpg'],2456,113,,,1,5
0,['./sipaimages/2/22433_20220323145344.jpg'],9876,113,92,,8875,
0,['./sipaimages/2/22434_20220323145632.jpg'],9876,113,,,18875,
0,['./sipaimages/2/22434_20220324114526.jpg'],1234,113,,,,
0,['./sipaimages/2/22434_20220324134245.jpg'],1234,113,,,1,22
0,['./sipaimages/2/22435_20220322120902.jpg'],5675,113,0,,,
0,['./sipaimages/2/22435_20220324134938.jpg'],1234,113,,,,
0,['./sipaimages/2/22436_20220324135243.jpg'],1233,113,,,0.01,4
0,['./sipaimages/2/22437_20220324135318.jpg'],1233,113,,,,
0,['./sipaimages/2/22438_20220324141106.jpg'],1233,113,,,,
0,['./sipaimages/2/22439_20220324143048.jpg'],1633,113,4,,,
0,['./sipaimages/2/22440_20220324143411.jpg'],1634,113,,,,
0,['./sipaimages/2/22440_20220324143427.jpg'],1634,113,,,17341011,1
0,['./sipaimages/2/22441_20220325120457.jpg'],9876,113,7,,,
0,['./sipaimages/2/23029_20220326160130.jpg'],1001,113,,,891,
0,['./sipaimages/2/23030_20220326160243.jpg'],1002,113,,,,
0,['./sipaimages/2/23031_20220328101115.jpg'],3456,113,7,,,
0,['./sipaimages/2/23033_20220328104942.jpg'],4563,113,,,11,
0,['./sipaimages/2/23034_20220326161215.jpg'],1003,113,,,,
0,['./sipaimages/2/23035_20220328101208.jpg'],3457,113,1,,3411,
0,['./sipaimages/2/23038_20220326183516.jpg'],1982,113,,,777000110,
0,['./sipaimages/2/23039_20220326173036.jpg'],1783,113,,,15151,783
0,['./sipaimages/2/23042_20220326183850.jpg'],1984,113,,,139841,984
0,['./sipaimages/2/23043_20220328141901.jpg'],5432,113,,,541,
0,['./sipaimages/2/23046_20220326184551.jpg'],1926,113,,,11231,1925
0,['./sipaimages/2/23050_20220326184912.jpg'],1928,113,,,111,['.']
0,['./sipaimages/2/27179_20220413145802.jpg'],1234,113,,,,
0,['./sipaimages/2/27207_20220413151034.jpg'],1234,113,,,1361,34
0,['./sipaimages/2/27271_20220414092232.jpg'],8543,113,,,8543,8543
0,['./sipaimages/2/27273_20220414104049.jpg'],9876,113,,,9876,5876
0,['./sipaimages/2/3.jpg'],9876,113,,,11114.711,
0,['./sipaimages/2/4.jpg'],9876,113,,,6,3
0,['./sipaimages/2/42325_20220504102743.jpg'],1234,113,,,,
0,['./sipaimages/2/42325_20220504102856.jpg'],1234,113,,,,
0,['./sipaimages/2/42327_20220504103528.jpg'],1234,113,,,1234,5
0,['./sipaimages/2/42333_20220504100651.jpg'],1234,113,,,,
0,['./sipaimages/2/42351_20220504111327.jpg'],1234,113,,,1234,3
0,['./sipaimages/2/42533_20220505081840.jpg'],3456,113,7,,133,8
0,['./sipaimages/2/42535_20220504111619.jpg'],1234,113,,,,
0,['./sipaimages/2/42537_20220504111652.jpg'],1234,113,,,,
0,['./sipaimages/2/42539_20220504111717.jpg'],1234,113,,,,
0,['./sipaimages/2/42539_20220504111812.jpg'],1234,113,,,3884,
0,['./sipaimages/2/42541_20220504111842.jpg'],1234,113,,,,
0,['./sipaimages/2/42541_20220504111857.jpg'],1234,113,,,,
0,['./sipaimages/2/42543_20220505082357.jpg'],3456,113,,,3456,56
0,['./sipaimages/2/42545_20220505082601.jpg'],1234,113,,,3456,346
0,['./sipaimages/2/42547_20220504112915.jpg'],1234,113,,,1234,234
0,['./sipaimages/2/42549_20220504112947.jpg'],1234,113,,,234,3
0,['./sipaimages/2/42549_20220504113120.jpg'],1234,113,,,551,239
0,['./sipaimages/2/42551_20220504113256.jpg'],1234,113,,,1234,234
0,['./sipaimages/2/42553_20220504113419.jpg'],1234,113,,,361,
0,['./sipaimages/2/42553_20220504113437.jpg'],1234,113,,,91,
0,['./sipaimages/2/42555_20220504130248.jpg'],1234,113,,,1484,34
0,['./sipaimages/2/42557_20220504130417.jpg'],1234,113,,,234,34
0,['./sipaimages/2/42559_20220504130530.jpg'],1234,113,1,,,
0,['./sipaimages/2/42563_20220504151622.jpg'],1234,113,,,1234,
0,['./sipaimages/2/42569_20220506135958.jpg'],1234,113,,,1234,234
0,['./sipaimages/2/42571_20220506140037.jpg'],1234,113,,,1234,234
0,['./sipaimages/2/42573_20220506140241.jpg'],1234,113,,,1234,234
0,['./sipaimages/2/42575_20220506140321.jpg'],1234,113,,,1234,234
0,['./sipaimages/2/42577_20220506140349.jpg'],1234,113,,,1234,234
0,['./sipaimages/2/42583_20220506140613.jpg'],1234,113,,,1234,234
0,['./sipaimages/2/42585_20220506140705.jpg'],1234,113,,,1234,1234
0,['./sipaimages/2/42596_20220506141103.jpg'],1234,113,,,1234,234
0,['./sipaimages/2/42597_20220506141125.jpg'],1234,113,,,1234,234
0,['./sipaimages/2/42598_20220506141152.jpg'],1234,113,,,1234,234
0,['./sipaimages/2/42617_20220506141718.jpg'],1234,113,,,1234,
0,['./sipaimages/2/42618_20220506141745.jpg'],1234,113,,,134,3
0,['./sipaimages/2/42619_20220506142415.jpg'],1234,113,,,1234,34
0,['./sipaimages/2/42620_20220506142444.jpg'],1234,113,,,1234,23
0,['./sipaimages/2/42621_20220506142843.jpg'],1234,113,,,1234,
0,['./sipaimages/2/42622_20220506142904.jpg'],1234,113,,,1234,
0,['./sipaimages/2/42623_20220506143026.jpg'],1234,113,,,1234,
0,['./sipaimages/2/42624_20220506143053.jpg'],1234,113,,,1234,
0,['./sipaimages/2/42638_20220506144311.jpg'],1234,113,,,1234,34
0,['./sipaimages/2/42639_20220506144337.jpg'],1234,113,,,1234,
0,['./sipaimages/2/42659_20220506144641.jpg'],1234,113,,,1234,34
0,['./sipaimages/2/42659_20220506144717.jpg'],1234,113,,,1234,234
0,['./sipaimages/2/42660_20220506144810.jpg'],1234,113,,,1234,234
0,['./sipaimages/2/42661_20220506144828.jpg'],1234,113,,,1234,234
0,['./sipaimages/2/42662_20220506145637.jpg'],1234,113,,,1234,3
0,['./sipaimages/2/42933_20220509082757.jpg'],6789,113,,,6789,6789
0,['./sipaimages/2/42935_20220509082824.jpg'],6789,113,,,6789,783
0,['./sipaimages/2/5.jpg'],3456,113,,,3456,3455
0,['./sipaimages/2/6.jpg'],6543,113,,,94,
0,['./sipaimages/2/7.jpg'],1278,113,,,,
0,['./sipaimages/2/8.jpg'],1279,113,,,1279,219
0,['./sipaimages/2/9.jpg'],2244,113,,,2244,4
0,['./sipaimages/2/1.jpg'],5679,114,14,,5679,56719
0,['./sipaimages/2/10.jpg'],2244,114,,,2244,4
0,['./sipaimages/2/11.jpg'],2244,114,41,,2244,
0,['./sipaimages/2/12.jpg'],2244,114,,,2244,4
0,['./sipaimages/2/13.jpg'],7244,114,4,,7244,
0,['./sipaimages/2/14.jpg'],7244,114,,,7244,
0,['./sipaimages/2/15.jpg'],1234,114,,,1,
0,['./sipaimages/2/16.jpg'],1234,114,100,,,
0,['./sipaimages/2/2.jpg'],6543,114,,,1.78,
0,['./sipaimages/2/22319_20220321100350.jpg'],1234,114,1234,,234,34
0,['./sipaimages/2/22319_20220321100409.jpg'],1234,114,1234,3,234,234
0,['./sipaimages/2/22319_20220321101240.jpg'],1234,114,1,,,
0,['./sipaimages/2/22319_20220321113903.jpg'],1234,114,,,31,
0,['./sipaimages/2/22319_20220321115131.jpg'],1234,114,,,3601,
0,['./sipaimages/2/22419_20220321130145.jpg'],1234,114,,,,
0,['./sipaimages/2/22420_20220321135314.jpg'],4321,114,9,,,
0,['./sipaimages/2/22420_20220321135751.jpg'],4321,114,,,421,['.']
0,['./sipaimages/2/22420_20220321135814.jpg'],4321,114,,,43211,
0,['./sipaimages/2/22420_20220321141325.jpg'],4321,114,,,7321,
0,['./sipaimages/2/22421_20220321160735.jpg'],672,114,88,2,672,672
0,['./sipaimages/2/22422_20220321161043.jpg'],674,114,,,674,54
0,['./sipaimages/2/22423_20220321161435.jpg'],675,114,,,675,675
0,['./sipaimages/2/22424_20220321162804.jpg'],678,114,,,678,8
0,['./sipaimages/2/22424_20220321162822.jpg'],678,114,,,678,578
0,['./sipaimages/2/22424_20220321162938.jpg'],678,114,,,1311151,6718
0,['./sipaimages/2/22424_20220321162953.jpg'],678,114,,,678,6718
0,['./sipaimages/2/22424_20220321163104.jpg'],678,114,,,678,678
0,['./sipaimages/2/22424_20220321163218.jpg'],678,114,,,511,578
0,['./sipaimages/2/22424_20220321163247.jpg'],678,114,,,678,
0,['./sipaimages/2/22424_20220321163942.jpg'],678,114,,,131151,578
0,['./sipaimages/2/22424_20220321164919.jpg'],678,114,,,678,578
0,['./sipaimages/2/22424_20220321165018.jpg'],678,114,,,678,8
0,['./sipaimages/2/22424_20220321165052.jpg'],678,114,,,678,578
0,['./sipaimages/2/22424_20220321165333.jpg'],678,114,,,678,678
0,['./sipaimages/2/22424_20220321165532.jpg'],678,114,,,678,578
0,['./sipaimages/2/22424_20220321165750.jpg'],678,114,,,678,58
0,['./sipaimages/2/22424_20220321170235.jpg'],678,114,,,678,578
0,['./sipaimages/2/22424_20220321170627.jpg'],678,114,,,678,578
0,['./sipaimages/2/22424_20220321170921.jpg'],678,114,,,678,
0,['./sipaimages/2/22424_20220321171209.jpg'],678,114,,,678,618
0,['./sipaimages/2/22424_20220321172831.jpg'],678,114,,,131151,678
0,['./sipaimages/2/22425_20220321172929.jpg'],678,114,,,678,678
0,['./sipaimages/2/22425_20220321174624.jpg'],678,114,,,1311.31,678
0,['./sipaimages/2/22425_20220321174637.jpg'],678,114,,,1511151,578
0,['./sipaimages/2/22425_20220321174747.jpg'],678,114,,,578,678
0,['./sipaimages/2/22425_20220321175027.jpg'],678,114,,,678,6578
0,['./sipaimages/2/22425_20220321175511.jpg'],678,114,,,678,678
0,['./sipaimages/2/22425_20220321175556.jpg'],678,114,,,578,578
0,['./sipaimages/2/22425_20220321175706.jpg'],678,114,,,121151,8
0,['./sipaimages/2/22425_20220321175832.jpg'],['17:58:29'],114,,,1758.29,5823
0,['./sipaimages/2/22426_20220322102942.jpg'],5678,114,,,524,0.4
0,['./sipaimages/2/22427_20220321125959.jpg'],1234,114,,,,
0,['./sipaimages/2/22427_20220322105451.jpg'],5679,114,4,,5679,5679
0,['./sipaimages/2/22428_20220322113154.jpg'],5679,114,,,5679,5679
0,['./sipaimages/2/22429_20220321135659.jpg'],4321,114,9,,,
0,['./sipaimages/2/22429_20220321135734.jpg'],4321,114,,,631,1
0,['./sipaimages/2/22429_20220322102919.jpg'],5678,114,,,5678,5
0,['./sipaimages/2/22429_20220322114825.jpg'],5679,114,,,3151,['.']
0,['./sipaimages/2/22430_20220322115422.jpg'],5679,114,,,,
0,['./sipaimages/2/22430_20220322120924.jpg'],5679,114,,,,
0,['./sipaimages/2/22431_20220321173021.jpg'],678,114,,,1918,8
0,['./sipaimages/2/22431_20220321173649.jpg'],678,114,,,15111151,
0,['./sipaimages/2/22431_20220322130331.jpg'],4567,114,,,48167,
0,['./sipaimages/2/22431_20220322130602.jpg'],4567,114,,,1111,['.']
0,['./sipaimages/2/22431_20220322130947.jpg'],4567,114,,,71,
0,['./sipaimages/2/22431_20220322132037.jpg'],4567,114,,,,
0,['./sipaimages/2/22432_20220321171245.jpg'],678,114,,,678,8
0,['./sipaimages/2/22432_20220321171537.jpg'],678,114,,,1311,578
0,['./sipaimages/2/22432_20220321171700.jpg'],678,114,,,518,8
0,['./sipaimages/2/22432_20220321171847.jpg'],678,114,,,678,678
0,['./sipaimages/2/22432_20220321172236.jpg'],678,114,,,13111151,6718
0,['./sipaimages/2/22432_20220321172302.jpg'],678,114,,,131151,678
0,['./sipaimages/2/22432_20220321172428.jpg'],678,114,,,679,7
0,['./sipaimages/2/22432_20220321172547.jpg'],678,114,,,678,8
0,['./sipaimages/2/22432_20220322132716.jpg'],3456,114,,,1470,
0,['./sipaimages/2/22432_20220322133052.jpg'],2456,114,,,124561,2456
0,['./sipaimages/2/22432_20220322162557.jpg'],2456,114,,,2456,246
0,['./sipaimages/2/22432_20220322162630.jpg'],2456,114,,,515,
0,['./sipaimages/2/22433_20220323145344.jpg'],9876,114,92,,18875,
0,['./sipaimages/2/22434_20220323145632.jpg'],9876,114,,,18876,
0,['./sipaimages/2/22434_20220324114526.jpg'],1234,114,,,,
0,['./sipaimages/2/22434_20220324134245.jpg'],1234,114,,,2724,
0,['./sipaimages/2/22435_20220322120902.jpg'],5675,114,2,['.'],,
0,['./sipaimages/2/22435_20220324134938.jpg'],1234,114,,,,
0,['./sipaimages/2/22436_20220324135243.jpg'],1233,114,,,,
0,['./sipaimages/2/22437_20220324135318.jpg'],1233,114,,,1,
0,['./sipaimages/2/22438_20220324141106.jpg'],1233,114,,,,
0,['./sipaimages/2/22439_20220324143048.jpg'],1633,114,2,,,
0,['./sipaimages/2/22440_20220324143411.jpg'],1634,114,,,41,
0,['./sipaimages/2/22440_20220324143427.jpg'],1634,114,,,27749111911,
0,['./sipaimages/2/22441_20220325120457.jpg'],9876,114,,,,
0,['./sipaimages/2/23029_20220326160130.jpg'],1001,114,,,,
0,['./sipaimages/2/23030_20220326160243.jpg'],1002,114,,,,
0,['./sipaimages/2/23031_20220328101115.jpg'],3456,114,7,,,
0,['./sipaimages/2/23033_20220328104942.jpg'],4563,114,,,11,
0,['./sipaimages/2/23034_20220326161215.jpg'],1003,114,,,992,3
0,['./sipaimages/2/23035_20220328101208.jpg'],3457,114,1,,7411,
0,['./sipaimages/2/23038_20220326183516.jpg'],1982,114,,,7770010,
0,['./sipaimages/2/23039_20220326173036.jpg'],1783,114,,,5151,83
0,['./sipaimages/2/23042_20220326183850.jpg'],1984,114,,,1984,1984
0,['./sipaimages/2/23043_20220328141901.jpg'],5432,114,,,541,
0,['./sipaimages/2/23046_20220326184551.jpg'],1926,114,,,1926,
0,['./sipaimages/2/23050_20220326184912.jpg'],1928,114,,,1,
0,['./sipaimages/2/27179_20220413145802.jpg'],1234,114,,,,
0,['./sipaimages/2/27207_20220413151034.jpg'],1234,114,,,1561,
0,['./sipaimages/2/27271_20220414092232.jpg'],8543,114,,,261,8543
0,['./sipaimages/2/27273_20220414104049.jpg'],9876,114,,,9876,49876
0,['./sipaimages/2/3.jpg'],9876,114,,,4.740011611,1
0,['./sipaimages/2/4.jpg'],9876,114,,,99,3
0,['./sipaimages/2/42325_20220504102743.jpg'],1234,114,,,,
0,['./sipaimages/2/42325_20220504102856.jpg'],1234,114,,,,
0,['./sipaimages/2/42327_20220504103528.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42333_20220504100651.jpg'],1234,114,,,,
0,['./sipaimages/2/42351_20220504111327.jpg'],1234,114,,,1234,
0,['./sipaimages/2/42533_20220505081840.jpg'],3456,114,7,,314,346
0,['./sipaimages/2/42535_20220504111619.jpg'],1234,114,,,234,
0,['./sipaimages/2/42537_20220504111652.jpg'],1234,114,,,621,
0,['./sipaimages/2/42539_20220504111717.jpg'],1234,114,,,51,3
0,['./sipaimages/2/42539_20220504111812.jpg'],1234,114,,,,
0,['./sipaimages/2/42541_20220504111842.jpg'],1234,114,,,,
0,['./sipaimages/2/42541_20220504111857.jpg'],1234,114,,,,
0,['./sipaimages/2/42543_20220505082357.jpg'],3456,114,,,3456,
0,['./sipaimages/2/42545_20220505082601.jpg'],1234,114,,,3456,
0,['./sipaimages/2/42547_20220504112915.jpg'],1234,114,,,1234,23
0,['./sipaimages/2/42549_20220504112947.jpg'],1234,114,,,,
0,['./sipaimages/2/42549_20220504113120.jpg'],1234,114,,,234,
0,['./sipaimages/2/42551_20220504113256.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42553_20220504113419.jpg'],1234,114,,,1234,
0,['./sipaimages/2/42553_20220504113437.jpg'],1234,114,,,9111,
0,['./sipaimages/2/42555_20220504130248.jpg'],1234,114,,,1234,23
0,['./sipaimages/2/42557_20220504130417.jpg'],1234,114,,,1234,3
0,['./sipaimages/2/42559_20220504130530.jpg'],1234,114,0,,,
0,['./sipaimages/2/42563_20220504151622.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42569_20220506135958.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42571_20220506140037.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42573_20220506140241.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42575_20220506140321.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42577_20220506140349.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42583_20220506140613.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42585_20220506140705.jpg'],1234,114,,,1234,1234
0,['./sipaimages/2/42596_20220506141103.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42597_20220506141125.jpg'],1234,114,,,1234,
0,['./sipaimages/2/42598_20220506141152.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42617_20220506141718.jpg'],1234,114,,,1234,
0,['./sipaimages/2/42618_20220506141745.jpg'],1234,114,,,1234,23
0,['./sipaimages/2/42619_20220506142415.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42620_20220506142444.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42621_20220506142843.jpg'],1234,114,,,1234,34
0,['./sipaimages/2/42622_20220506142904.jpg'],1234,114,,,1234,23
0,['./sipaimages/2/42623_20220506143026.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42624_20220506143053.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42638_20220506144311.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42639_20220506144337.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42659_20220506144641.jpg'],1234,114,,,1234,34
0,['./sipaimages/2/42659_20220506144717.jpg'],1234,114,,,1234,34
0,['./sipaimages/2/42660_20220506144810.jpg'],1234,114,,,1234,3
0,['./sipaimages/2/42661_20220506144828.jpg'],1234,114,,,1234,234
0,['./sipaimages/2/42662_20220506145637.jpg'],1234,114,,,1234,239
0,['./sipaimages/2/42933_20220509082757.jpg'],6789,114,,,1215151,65789
0,['./sipaimages/2/42935_20220509082824.jpg'],6789,114,,,6789,789
0,['./sipaimages/2/5.jpg'],3456,114,,,3456,5
0,['./sipaimages/2/6.jpg'],6543,114,,,,
0,['./sipaimages/2/7.jpg'],1278,114,,,,
0,['./sipaimages/2/8.jpg'],1279,114,,,1279,
0,['./sipaimages/2/9.jpg'],2244,114,,,2244,
0,['./sipaimages/2/1.jpg'],5679,115,4,,5679,
0,['./sipaimages/2/10.jpg'],2244,115,,,2244,
0,['./sipaimages/2/11.jpg'],2244,115,44,,151531,24
0,['./sipaimages/2/12.jpg'],2244,115,,,2244,2244
0,['./sipaimages/2/13.jpg'],7244,115,44,,7244,
0,['./sipaimages/2/14.jpg'],7244,115,,,7244,24
0,['./sipaimages/2/15.jpg'],1234,115,,,1111,
0,['./sipaimages/2/16.jpg'],1234,115,1,,,
0,['./sipaimages/2/2.jpg'],6543,115,,,12,
0,['./sipaimages/2/22319_20220321100350.jpg'],1234,115,11,,234,34
0,['./sipaimages/2/22319_20220321100409.jpg'],1234,115,1234,34,234,234
0,['./sipaimages/2/22319_20220321101240.jpg'],1234,115,190,,,
0,['./sipaimages/2/22319_20220321113903.jpg'],1234,115,,,12,
0,['./sipaimages/2/22319_20220321115131.jpg'],1234,115,,,12349,
0,['./sipaimages/2/22419_20220321130145.jpg'],1234,115,,,,
0,['./sipaimages/2/22420_20220321135314.jpg'],4321,115,19,,421,
0,['./sipaimages/2/22420_20220321135751.jpg'],4321,115,,,1631,['.']
0,['./sipaimages/2/22420_20220321135814.jpg'],4321,115,,,421,42
0,['./sipaimages/2/22420_20220321141325.jpg'],4321,115,,,4321,32
0,['./sipaimages/2/22421_20220321160735.jpg'],672,115,88,2,672,6572
0,['./sipaimages/2/22422_20220321161043.jpg'],674,115,,,674,54
0,['./sipaimages/2/22423_20220321161435.jpg'],675,115,,,511,675
0,['./sipaimages/2/22424_20220321162804.jpg'],678,115,,,678,578
0,['./sipaimages/2/22424_20220321162822.jpg'],678,115,,,678,678
0,['./sipaimages/2/22424_20220321162938.jpg'],678,115,,,678,578
0,['./sipaimages/2/22424_20220321162953.jpg'],678,115,,,678,678
0,['./sipaimages/2/22424_20220321163104.jpg'],678,115,,,678,578
0,['./sipaimages/2/22424_20220321163218.jpg'],678,115,,,2511,678
0,['./sipaimages/2/22424_20220321163247.jpg'],678,115,,,678,
0,['./sipaimages/2/22424_20220321163942.jpg'],678,115,,,678,
0,['./sipaimages/2/22424_20220321164919.jpg'],678,115,,,1271151,578
0,['./sipaimages/2/22424_20220321165018.jpg'],678,115,,,1351,578
0,['./sipaimages/2/22424_20220321165052.jpg'],678,115,,,678,678
0,['./sipaimages/2/22424_20220321165333.jpg'],678,115,,,1511151,5718
0,['./sipaimages/2/22424_20220321165532.jpg'],678,115,,,678,578
0,['./sipaimages/2/22424_20220321165750.jpg'],678,115,,,678,578
0,['./sipaimages/2/22424_20220321170235.jpg'],678,115,,,15751,578
0,['./sipaimages/2/22424_20220321170627.jpg'],678,115,,,678,578
0,['./sipaimages/2/22424_20220321170921.jpg'],678,115,,,678,678
0,['./sipaimages/2/22424_20220321171209.jpg'],678,115,,,678,678
0,['./sipaimages/2/22424_20220321172831.jpg'],678,115,,,678,678
0,['./sipaimages/2/22425_20220321172929.jpg'],678,115,,,678,678
0,['./sipaimages/2/22425_20220321174624.jpg'],678,115,,,1311131,678
0,['./sipaimages/2/22425_20220321174637.jpg'],678,115,,,678,578
0,['./sipaimages/2/22425_20220321174747.jpg'],678,115,,,678,578
0,['./sipaimages/2/22425_20220321175027.jpg'],678,115,,,678,678
0,['./sipaimages/2/22425_20220321175511.jpg'],678,115,,,678,6578
0,['./sipaimages/2/22425_20220321175556.jpg'],678,115,,,131151,
0,['./sipaimages/2/22425_20220321175706.jpg'],678,115,,,1571651,8
