,image_file,seen_data_numeric,size_used,closing_ssd,closing_eng,mro_ssd,mro_eng,thresh_eng,thresh_ssd
0,['.\\sipaimages\\3\\3.jpg'],13.04,159,13.14,1304,13.14,1304,1304,13.14
0,['.\\sipaimages\\3\\4.jpg'],13.05,159,118,135,,,135,118
0,['.\\sipaimages\\3\\5.jpg'],30.3,159,30,3,,,3,30
0,['.\\sipaimages\\3\\6.jpg'],13.04,159,14,,,,,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,159,13.04,1304,,,1304,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,159,1,3,,,3,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,159,104,1304,134,130,1304,104
0,['.\\sipaimages\\3\\1.jpg'],30.31,160,31,31,,,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,160,135,1305,,,1305,135
0,['.\\sipaimages\\3\\11.jpg'],20.59,160,11,5,1,25,5,11
0,['.\\sipaimages\\3\\12.jpg'],13.05,160,1808,1305,1308,130,1305,1808
0,['.\\sipaimages\\3\\13.jpg'],30.31,160,4,303,4,3,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,160,13.4,1304,13.4,13.04,1304,13.4
0,['.\\sipaimages\\3\\15.jpg'],30.24,160,0,,4,,,0
0,['.\\sipaimages\\3\\16.jpg'],13.04,160,184,1304,184,1304,1304,184
0,['.\\sipaimages\\3\\17.jpg'],13.03,160,13.9,1303,1341,13.03,1303,13.9
0,['.\\sipaimages\\3\\18.jpg'],30.23,160,14,30.23,10.13,1,30.23,14
0,['.\\sipaimages\\3\\19.jpg'],3.76,160,3.76,376,3.1,310,376,3.76
0,['.\\sipaimages\\3\\2.jpg'],30.31,160,1,3,,,3,1
0,['.\\sipaimages\\3\\20.jpg'],30.23,160,11,2,10580.018611591,1,2,11
0,['.\\sipaimages\\3\\21.jpg'],33.99,160,9,1390,14.91,39,1390,9
0,['.\\sipaimages\\3\\22.jpg'],3.75,160,1,3,1,3,3,1
0,['.\\sipaimages\\3\\23.jpg'],30.23,160,4,3022,4,0.22,3022,4
0,['.\\sipaimages\\3\\24.jpg'],30.24,160,1.4,0.24,114,0,0.24,1.4
0,['.\\sipaimages\\3\\25.jpg'],33.99,160,9,9,,,9,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,160,319,375,,,375,319
0,['.\\sipaimages\\3\\3.jpg'],13.04,160,13.14,1304,13.14,1304,1304,13.14
0,['.\\sipaimages\\3\\4.jpg'],13.05,160,,,,,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,160,0,30,30,3,30,0
0,['.\\sipaimages\\3\\6.jpg'],13.04,160,14,14,134,1,14,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,160,13.04,1304,,,1304,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,160,1,3,31,1,3,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,160,1804,1304,13.04,1304,1304,1804
0,['.\\sipaimages\\3\\1.jpg'],30.31,161,31,31,,,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,161,145,1305,,,1305,145
0,['.\\sipaimages\\3\\11.jpg'],20.59,161,,,54,5,,
0,['.\\sipaimages\\3\\12.jpg'],13.05,161,1808,1305,1308,130,1305,1808
0,['.\\sipaimages\\3\\13.jpg'],30.31,161,4,303,0,303,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,161,13.4,1304,13.04,13.04,1304,13.4
0,['.\\sipaimages\\3\\15.jpg'],30.24,161,0,0,4,,0,0
0,['.\\sipaimages\\3\\16.jpg'],13.04,161,184,1304,104,1304,1304,184
0,['.\\sipaimages\\3\\17.jpg'],13.03,161,13.9,1303,139,1303,1303,13.9
0,['.\\sipaimages\\3\\18.jpg'],30.23,161,1,2,1.13,1,2,1
0,['.\\sipaimages\\3\\19.jpg'],3.76,161,3.79,376,3.1,376,376,3.79
0,['.\\sipaimages\\3\\2.jpg'],30.31,161,1,31,31,,31,1
0,['.\\sipaimages\\3\\20.jpg'],30.23,161,411,0,['194.4441486.49119.1'],,0,411
0,['.\\sipaimages\\3\\21.jpg'],33.99,161,9,1300,19,1390,1300,9
0,['.\\sipaimages\\3\\22.jpg'],3.75,161,1,3,3.19,315,3,1
0,['.\\sipaimages\\3\\23.jpg'],30.23,161,30.01,30.22,4,0.22,30.22,30.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,161,1.4,0.24,114,0,0.24,1.4
0,['.\\sipaimages\\3\\25.jpg'],33.99,161,9,,93.9,1,,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,161,19,375,119,,375,19
0,['.\\sipaimages\\3\\3.jpg'],13.04,161,13.14,1304,13.14,1304,1304,13.14
0,['.\\sipaimages\\3\\4.jpg'],13.05,161,,,,,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,161,0,30,,,30,0
0,['.\\sipaimages\\3\\6.jpg'],13.04,161,14,,77717141413.04018,1304,,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,161,13.04,1304,,,1304,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,161,1,3,,,3,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,161,1804,1304,13.04,1304,1304,1804
0,['.\\sipaimages\\3\\1.jpg'],30.31,162,31,31,,,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,162,145,1305,,,1305,145
0,['.\\sipaimages\\3\\11.jpg'],20.59,162,11,5,1,5,5,11
0,['.\\sipaimages\\3\\12.jpg'],13.05,162,1808,1305,130,13.05,1305,1808
0,['.\\sipaimages\\3\\13.jpg'],30.31,162,4,303,30.0,303,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,162,13.4,1304,13.04,13.04,1304,13.4
0,['.\\sipaimages\\3\\15.jpg'],30.24,162,11,2,4,,2,11
0,['.\\sipaimages\\3\\16.jpg'],13.04,162,184,1304,184,1304,1304,184
0,['.\\sipaimages\\3\\17.jpg'],13.03,162,13.9,1303,139,1303,1303,13.9
0,['.\\sipaimages\\3\\18.jpg'],30.23,162,14,30.23,1.13,1,30.23,14
0,['.\\sipaimages\\3\\19.jpg'],3.76,162,3.76,376,3.1,370,376,3.76
0,['.\\sipaimages\\3\\2.jpg'],30.31,162,1,31,,,31,1
0,['.\\sipaimages\\3\\20.jpg'],30.23,162,11,2,10808940114441,5,2,11
0,['.\\sipaimages\\3\\21.jpg'],33.99,162,33.91,390,34.1,390,390,33.91
0,['.\\sipaimages\\3\\22.jpg'],3.75,162,1,3,1,3,3,1
0,['.\\sipaimages\\3\\23.jpg'],30.23,162,30.01,30.22,4,0.22,30.22,30.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,162,1.4,0.24,114,0,0.24,1.4
0,['.\\sipaimages\\3\\25.jpg'],33.99,162,9,,3.9,39,,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,162,315,375,,,375,315
0,['.\\sipaimages\\3\\3.jpg'],13.04,162,13.14,1304,13.14,1304,1304,13.14
0,['.\\sipaimages\\3\\4.jpg'],13.05,162,,,,,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,162,10,30,30,3,30,10
0,['.\\sipaimages\\3\\6.jpg'],13.04,162,14,14,144,,14,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,162,13.04,1304,,,1304,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,162,1,3,31,0,3,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,162,1804,1304,,,1304,1804
0,['.\\sipaimages\\3\\1.jpg'],30.31,163,1,31,,,31,1
0,['.\\sipaimages\\3\\10.jpg'],13.05,163,135,1305,,,1305,135
0,['.\\sipaimages\\3\\11.jpg'],20.59,163,11,5,14,5,5,11
0,['.\\sipaimages\\3\\12.jpg'],13.05,163,1808,1305,130,13.05,1305,1808
0,['.\\sipaimages\\3\\13.jpg'],30.31,163,4,303,1,0,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,163,1504,1304,13.04,13.04,1304,1504
0,['.\\sipaimages\\3\\15.jpg'],30.24,163,4,30,4,,30,4
0,['.\\sipaimages\\3\\16.jpg'],13.04,163,184,1304,1804,1304,1304,184
0,['.\\sipaimages\\3\\17.jpg'],13.03,163,13.9,1303,139,1303,1303,13.9
0,['.\\sipaimages\\3\\18.jpg'],30.23,163,1.2,23,31.13,0,23,1.2
0,['.\\sipaimages\\3\\19.jpg'],3.76,163,3.76,376,3.1,376,376,3.76
0,['.\\sipaimages\\3\\2.jpg'],30.31,163,0.1,31,31,1,31,0.1
0,['.\\sipaimages\\3\\20.jpg'],30.23,163,11,0,30.911009066490013,302313150,0,11
0,['.\\sipaimages\\3\\21.jpg'],33.99,163,9,1390,34.1,390,1390,9
0,['.\\sipaimages\\3\\22.jpg'],3.75,163,1,3,1,3,3,1
0,['.\\sipaimages\\3\\23.jpg'],30.23,163,30.01,30.22,4,3022,30.22,30.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,163,1.4,3.4,114,0,3.4,1.4
0,['.\\sipaimages\\3\\25.jpg'],33.99,163,9,,,,,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,163,319,375,,,375,319
0,['.\\sipaimages\\3\\3.jpg'],13.04,163,13.14,1304,13.14,1304,1304,13.14
0,['.\\sipaimages\\3\\4.jpg'],13.05,163,,,,,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,163,0.1,30,130,3,30,0.1
0,['.\\sipaimages\\3\\6.jpg'],13.04,163,14,,14,1,,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,163,13.04,1304,,,1304,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,163,1,3,,,3,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,163,1804,1304,13.04,1304,1304,1804
0,['.\\sipaimages\\3\\1.jpg'],30.31,164,31,31,31,0,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,164,135,1305,,,1305,135
0,['.\\sipaimages\\3\\11.jpg'],20.59,164,11,5,59,5,5,11
0,['.\\sipaimages\\3\\12.jpg'],13.05,164,1808,1305,130,13.05,1305,1808
0,['.\\sipaimages\\3\\13.jpg'],30.31,164,4,303,1,31,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,164,1504,1304,13.4,13.04,1304,1504
0,['.\\sipaimages\\3\\15.jpg'],30.24,164,4,30,4.44,,30,4
0,['.\\sipaimages\\3\\16.jpg'],13.04,164,1804,1304,13.04,13.04,1304,1804
0,['.\\sipaimages\\3\\17.jpg'],13.03,164,13.9,1303,139,1303,1303,13.9
0,['.\\sipaimages\\3\\18.jpg'],30.23,164,1.2,23,11.13,1,23,1.2
0,['.\\sipaimages\\3\\19.jpg'],3.76,164,3.76,376,3.1,376,376,3.76
0,['.\\sipaimages\\3\\2.jpg'],30.31,164,1,3,31,1,3,1
0,['.\\sipaimages\\3\\20.jpg'],30.23,164,411,2,['30.91100046110103.11'],3023,2,411
0,['.\\sipaimages\\3\\21.jpg'],33.99,164,9,1300,34.1,39,1300,9
0,['.\\sipaimages\\3\\22.jpg'],3.75,164,1,3,3.19,315,3,1
0,['.\\sipaimages\\3\\23.jpg'],30.23,164,30.01,30.22,10.11,3022,30.22,30.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,164,1.4,0.24,114,0,0.24,1.4
0,['.\\sipaimages\\3\\25.jpg'],33.99,164,9,,1,39,,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,164,19,,119,30,,19
0,['.\\sipaimages\\3\\3.jpg'],13.04,164,13.14,1304,13.14,1304,1304,13.14
0,['.\\sipaimages\\3\\4.jpg'],13.05,164,,,,,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,164,0.0,30,130,3,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,164,14,14,,,14,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,164,13.04,1304,,,1304,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,164,1,3,,,3,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,164,1804,1304,13.04,1304,1304,1804
0,['.\\sipaimages\\3\\1.jpg'],30.31,165,31,31,,,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,165,135,1305,,,1305,135
0,['.\\sipaimages\\3\\11.jpg'],20.59,165,14,5,4,25,5,14
0,['.\\sipaimages\\3\\12.jpg'],13.05,165,1808,1305,130,13.05,1305,1808
0,['.\\sipaimages\\3\\13.jpg'],30.31,165,301,303,1,3,303,301
0,['.\\sipaimages\\3\\14.jpg'],13.04,165,1504,1304,13.4,13.04,1304,1504
0,['.\\sipaimages\\3\\15.jpg'],30.24,165,0,2,4144,,2,0
0,['.\\sipaimages\\3\\16.jpg'],13.04,165,1804,1304,104,1304,1304,1804
0,['.\\sipaimages\\3\\17.jpg'],13.03,165,13.9,1303,13.1,13.3,1303,13.9
0,['.\\sipaimages\\3\\18.jpg'],30.23,165,1,23,31.13,1,23,1
0,['.\\sipaimages\\3\\19.jpg'],3.76,165,3.76,376,3.1,370,376,3.76
0,['.\\sipaimages\\3\\2.jpg'],30.31,165,0.1,3,,,3,0.1
0,['.\\sipaimages\\3\\20.jpg'],30.23,165,411,3,3.0141158049997407e+22,3023,3,411
0,['.\\sipaimages\\3\\21.jpg'],33.99,165,9,1390,19,1390,1390,9
0,['.\\sipaimages\\3\\22.jpg'],3.75,165,1,3,1,3,3,1
0,['.\\sipaimages\\3\\23.jpg'],30.23,165,30.01,3022,4,30.22,3022,30.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,165,1.4,3.4,114,0,3.4,1.4
0,['.\\sipaimages\\3\\25.jpg'],33.99,165,9,,,,,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,165,15,375,1649,,375,15
0,['.\\sipaimages\\3\\3.jpg'],13.04,165,13.14,1304,13.14,1304,1304,13.14
0,['.\\sipaimages\\3\\4.jpg'],13.05,165,,,,,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,165,0.0,30,,,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,165,114,,144,1,,114
0,['.\\sipaimages\\3\\7.jpg'],13.04,165,13.04,1304,,,1304,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,165,1,31,31,1,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,165,104,1304,134,130,1304,104
0,['.\\sipaimages\\3\\1.jpg'],30.31,166,31,31,31,0,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,166,135,1305,,,1305,135
0,['.\\sipaimages\\3\\11.jpg'],20.59,166,11,5,,,5,11
0,['.\\sipaimages\\3\\12.jpg'],13.05,166,1808,1305,1308,1305,1305,1808
0,['.\\sipaimages\\3\\13.jpg'],30.31,166,0.1,3,1,31,3,0.1
0,['.\\sipaimages\\3\\14.jpg'],13.04,166,1504,1304,13.04,13.04,1304,1504
0,['.\\sipaimages\\3\\15.jpg'],30.24,166,0,3,414,,3,0
0,['.\\sipaimages\\3\\16.jpg'],13.04,166,1804,1304,104,1304,1304,1804
0,['.\\sipaimages\\3\\17.jpg'],13.03,166,13.9,1303,13,13.03,1303,13.9
0,['.\\sipaimages\\3\\18.jpg'],30.23,166,1,23,31.13,1,23,1
0,['.\\sipaimages\\3\\19.jpg'],3.76,166,3.76,376,3.1,376,376,3.76
0,['.\\sipaimages\\3\\2.jpg'],30.31,166,0.1,3,31,0,3,0.1
0,['.\\sipaimages\\3\\20.jpg'],30.23,166,411,0,['30.31115103743.46199.2.1'],30231500,0,411
0,['.\\sipaimages\\3\\21.jpg'],33.99,166,9,3390,33.11,39,3390,9
0,['.\\sipaimages\\3\\22.jpg'],3.75,166,1,3,1,3,3,1
0,['.\\sipaimages\\3\\23.jpg'],30.23,166,30.01,3022,4,0.22,3022,30.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,166,1.4,3024,114,0,3024,1.4
0,['.\\sipaimages\\3\\25.jpg'],33.99,166,9,,,,,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,166,315,375,119,30,375,315
0,['.\\sipaimages\\3\\3.jpg'],13.04,166,13.14,1304,13.14,1304,1304,13.14
0,['.\\sipaimages\\3\\4.jpg'],13.05,166,,,,,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,166,30,3,30,3,3,30
0,['.\\sipaimages\\3\\6.jpg'],13.04,166,14,130,,,130,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,166,13.04,1304,,,1304,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,166,1,3,31,0,3,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,166,1804,1304,134,130,1304,1804
0,['.\\sipaimages\\3\\1.jpg'],30.31,167,31,31,,,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,167,135,1305,,,1305,135
0,['.\\sipaimages\\3\\11.jpg'],20.59,167,11,5,1,5,5,11
0,['.\\sipaimages\\3\\12.jpg'],13.05,167,1808,1305,1308,1305,1305,1808
0,['.\\sipaimages\\3\\13.jpg'],30.31,167,4,303,1,31,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,167,1504,1304,13.04,13.04,1304,1504
0,['.\\sipaimages\\3\\15.jpg'],30.24,167,0,2,414,,2,0
0,['.\\sipaimages\\3\\16.jpg'],13.04,167,1804,1304,134,304,1304,1804
0,['.\\sipaimages\\3\\17.jpg'],13.03,167,13.9,1303,13.03,13.03,1303,13.9
0,['.\\sipaimages\\3\\18.jpg'],30.23,167,14,30.23,31.13,0,30.23,14
0,['.\\sipaimages\\3\\19.jpg'],3.76,167,3.76,376,3.1,310,376,3.76
0,['.\\sipaimages\\3\\2.jpg'],30.31,167,1,31,31,1,31,1
0,['.\\sipaimages\\3\\20.jpg'],30.23,167,411,0,8001011002.1,3000,0,411
0,['.\\sipaimages\\3\\21.jpg'],33.99,167,9,1390,19,190,1390,9
0,['.\\sipaimages\\3\\22.jpg'],3.75,167,1,3,3.19,315,3,1
0,['.\\sipaimages\\3\\23.jpg'],30.23,167,30.01,30.2,10.21,0.22,30.2,30.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,167,1.4,0.24,114,0,0.24,1.4
0,['.\\sipaimages\\3\\25.jpg'],33.99,167,9,9,3.9,1,9,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,167,315,375,,,375,315
0,['.\\sipaimages\\3\\3.jpg'],13.04,167,13.14,1304,13.14,1304,1304,13.14
0,['.\\sipaimages\\3\\4.jpg'],13.05,167,,,,,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,167,0.0,30,130,3,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,167,14,14,,,14,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,167,13.04,1304,,,1304,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,167,1,3,31,0,3,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,167,104,1304,134,130,1304,104
0,['.\\sipaimages\\3\\1.jpg'],30.31,168,31,31,,,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,168,135,1305,,,1305,135
0,['.\\sipaimages\\3\\11.jpg'],20.59,168,11,5,15,5,5,11
0,['.\\sipaimages\\3\\12.jpg'],13.05,168,1808,1305,1308,1305,1305,1808
0,['.\\sipaimages\\3\\13.jpg'],30.31,168,4,303,1,3,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,168,1504,1304,134,13.04,1304,1504
0,['.\\sipaimages\\3\\15.jpg'],30.24,168,11,,4144,,,11
0,['.\\sipaimages\\3\\16.jpg'],13.04,168,184,1304,13.04,1304,1304,184
0,['.\\sipaimages\\3\\17.jpg'],13.03,168,13.9,1303,13.03,13.03,1303,13.9
0,['.\\sipaimages\\3\\18.jpg'],30.23,168,14,30.23,31.13,0,30.23,14
0,['.\\sipaimages\\3\\19.jpg'],3.76,168,3.76,376,3.1,376,376,3.76
0,['.\\sipaimages\\3\\2.jpg'],30.31,168,1,31,,,31,1
0,['.\\sipaimages\\3\\20.jpg'],30.23,168,11,0,34188801614155.1,330,0,11
0,['.\\sipaimages\\3\\21.jpg'],33.99,168,34.91,390,19,1390,390,34.91
0,['.\\sipaimages\\3\\22.jpg'],3.75,168,1,3,1,38,3,1
0,['.\\sipaimages\\3\\23.jpg'],30.23,168,30.01,3022,10.11,3022,3022,30.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,168,1.44,24,114,0,24,1.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,168,9,,,,,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,168,15,375,,,375,15
0,['.\\sipaimages\\3\\3.jpg'],13.04,168,13.14,1304,13.14,1304,1304,13.14
0,['.\\sipaimages\\3\\4.jpg'],13.05,168,,,,,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,168,0,30,30,3,30,0
0,['.\\sipaimages\\3\\6.jpg'],13.04,168,14,14,124,104,14,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,168,13.04,1304,,,1304,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,168,1,31,,,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,168,1804,1304,134,1304,1304,1804
0,['.\\sipaimages\\3\\1.jpg'],30.31,169,31,31,31,0,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,169,145,1305,,,1305,145
0,['.\\sipaimages\\3\\11.jpg'],20.59,169,11,5,14,5,5,11
0,['.\\sipaimages\\3\\12.jpg'],13.05,169,1508,1305,1308,1305,1305,1508
0,['.\\sipaimages\\3\\13.jpg'],30.31,169,4,3,1,3,3,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,169,104,1304,13.04,13.04,1304,104
0,['.\\sipaimages\\3\\15.jpg'],30.24,169,111,0,4,,0,111
0,['.\\sipaimages\\3\\16.jpg'],13.04,169,184,1304,104,1304,1304,184
0,['.\\sipaimages\\3\\17.jpg'],13.03,169,13.9,1303,13.03,13.03,1303,13.9
0,['.\\sipaimages\\3\\18.jpg'],30.23,169,1,23,31.13,0,23,1
0,['.\\sipaimages\\3\\19.jpg'],3.76,169,3.76,376,3.1,376,376,3.76
0,['.\\sipaimages\\3\\2.jpg'],30.31,169,1,31,31,1,31,1
0,['.\\sipaimages\\3\\20.jpg'],30.23,169,411,2,30.91114006641952,30230,2,411
0,['.\\sipaimages\\3\\21.jpg'],33.99,169,33.91,30,9,300,30,33.91
0,['.\\sipaimages\\3\\22.jpg'],3.75,169,1,37,1,3,37,1
0,['.\\sipaimages\\3\\23.jpg'],30.23,169,30.01,3022,10.11,3022,3022,30.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,169,1.44,24,11.14,,24,1.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,169,3,3,,,3,3
0,['.\\sipaimages\\3\\26.jpg'],3.75,169,15,375,,,375,15
0,['.\\sipaimages\\3\\3.jpg'],13.04,169,13.14,1304,13.14,1304,1304,13.14
0,['.\\sipaimages\\3\\4.jpg'],13.05,169,,,,,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,169,30,3,30,3,3,30
0,['.\\sipaimages\\3\\6.jpg'],13.04,169,14,130,,,130,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,169,13.04,1304,,,1304,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,169,1,31,31,1,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,169,104,1304,134,130,1304,104
0,['.\\sipaimages\\3\\1.jpg'],30.31,170,31,31,,,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,170,145,1305,,,1305,145
0,['.\\sipaimages\\3\\11.jpg'],20.59,170,14,5,14,5,5,14
0,['.\\sipaimages\\3\\12.jpg'],13.05,170,1808,1305,1308,1305,1305,1808
0,['.\\sipaimages\\3\\13.jpg'],30.31,170,4,303,1,31,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,170,1504,1304,13.04,13.04,1304,1504
0,['.\\sipaimages\\3\\15.jpg'],30.24,170,111,0,14,,0,111
0,['.\\sipaimages\\3\\16.jpg'],13.04,170,184,1304,104,1304,1304,184
0,['.\\sipaimages\\3\\17.jpg'],13.03,170,13.9,1303,13.03,13.03,1303,13.9
0,['.\\sipaimages\\3\\18.jpg'],30.23,170,1,23,31.13,0,23,1
0,['.\\sipaimages\\3\\19.jpg'],3.76,170,3.79,376,3.1,376,376,3.79
0,['.\\sipaimages\\3\\2.jpg'],30.31,170,1,31,31,3,31,1
0,['.\\sipaimages\\3\\20.jpg'],30.23,170,411,0,['30.211884112193.02'],302310,0,411
0,['.\\sipaimages\\3\\21.jpg'],33.99,170,33.91,3.0,14.1,390,3.0,33.91
0,['.\\sipaimages\\3\\22.jpg'],3.75,170,1,3,3.19,308,3,1
0,['.\\sipaimages\\3\\23.jpg'],30.23,170,30.01,30.22,10.11,0.22,30.22,30.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,170,1.4,3.4,11.14,0,3.4,1.4
0,['.\\sipaimages\\3\\25.jpg'],33.99,170,9,,,,,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,170,15,375,,,375,15
0,['.\\sipaimages\\3\\3.jpg'],13.04,170,13.14,1304,13.14,1304,1304,13.14
0,['.\\sipaimages\\3\\4.jpg'],13.05,170,,,,,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,170,0.0,30,130,3,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,170,14,,14,,,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,170,13.04,1304,,,1304,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,170,1,31,31,1,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,170,1804,1304,13.04,1304,1304,1804
0,['.\\sipaimages\\3\\1.jpg'],30.31,171,31,31,,,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,171,146,1305,,,1305,146
0,['.\\sipaimages\\3\\11.jpg'],20.59,171,1,5,59,5,5,1
0,['.\\sipaimages\\3\\12.jpg'],13.05,171,1808,1305,1308,130,1305,1808
0,['.\\sipaimages\\3\\13.jpg'],30.31,171,1,3031,30,303,3031,1
0,['.\\sipaimages\\3\\14.jpg'],13.04,171,104,1304,13.04,13.04,1304,104
0,['.\\sipaimages\\3\\15.jpg'],30.24,171,111,0,4144,,0,111
0,['.\\sipaimages\\3\\16.jpg'],13.04,171,184,1304,104,1304,1304,184
0,['.\\sipaimages\\3\\17.jpg'],13.03,171,13.9,1303,13.03,13.03,1303,13.9
0,['.\\sipaimages\\3\\18.jpg'],30.23,171,11,23,31.13,1,23,11
0,['.\\sipaimages\\3\\19.jpg'],3.76,171,3.76,376,3.1,370,376,3.76
0,['.\\sipaimages\\3\\2.jpg'],30.31,171,1,31,,,31,1
0,['.\\sipaimages\\3\\20.jpg'],30.23,171,411,0,['30.21110004419199.0.1'],30231109,0,411
0,['.\\sipaimages\\3\\21.jpg'],33.99,171,9,1390,9,1300,1390,9
0,['.\\sipaimages\\3\\22.jpg'],3.75,171,1,3,1,38,3,1
0,['.\\sipaimages\\3\\23.jpg'],30.23,171,30.01,3022,10.11,3022,3022,30.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,171,1.4,3.4,11.44,0,3.4,1.4
0,['.\\sipaimages\\3\\25.jpg'],33.99,171,9,,1,39,,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,171,315,375,,,375,315
0,['.\\sipaimages\\3\\3.jpg'],13.04,171,13.14,1304,13.14,1304,1304,13.14
0,['.\\sipaimages\\3\\4.jpg'],13.05,171,,,,,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,171,0.0,30,130,3,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,171,14,1,144,1,1,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,171,13.04,1304,,,1304,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,171,1,31,31,1,31,1
